year,xnuts2.label,wrecht.miete,werr.label,quali,price.m2.n,price.m2.v,price.m2.w
2011,Tirol,priv,1971 - 1980,D,1,8,30.0775
2011,Tirol,priv,1981 - 1990,A,126,8.508618397,4381.375
2011,Tirol,priv,1981 - 1990,B,8,7.419489349,269.7
2011,Tirol,priv,1981 - 1990,D,1,8,29.7825
2011,Tirol,priv,1991 - 2000,A,183,9.435848911,6799.88
2011,Tirol,priv,1991 - 2000,B,6,5.946432965,148.045
2011,Tirol,priv,2001 - 2010,A,116,9.705183803,4103.645
2011,Tirol,pub,1918 und davor,A,8,3.870076434,254.8525
2011,Tirol,pub,1918 und davor,B,15,3.444365739,471.91
2011,Tirol,pub,1918 und davor,C,1,3.466666667,47.8425
2011,Tirol,pub,1919 - 1944,A,30,5.625065072,945.24
2011,Tirol,pub,1919 - 1944,B,45,4.108593128,1505.5275
2011,Tirol,pub,1919 - 1944,C,3,2.321428571,103.955
2011,Tirol,pub,1945 - 1960,A,37,5.022668612,1204.9725
2011,Tirol,pub,1945 - 1960,B,19,5.386389394,719.415
2011,Tirol,pub,1945 - 1960,D,4,5.517241379,117.605
2011,Tirol,pub,1961 - 1970,A,84,5.846129914,2599.715
2011,Tirol,pub,1961 - 1970,B,10,4.976212544,324.2425
2011,Tirol,pub,1971 - 1980,A,57,5.945692454,1922.9625
2011,Tirol,pub,1971 - 1980,B,2,4.805230581,102.0625
2011,Tirol,pub,1981 - 1990,A,18,7.539348149,621.775
2011,Tirol,pub,1991 - 2000,A,38,8.095871637,1197.3325
2011,Tirol,pub,2001 - 2010,A,40,7.166850436,1334.5375
2011,Tirol,pub,2011 - 2020,A,1,7.230769231,29.65
2011,Vorarlberg,gbv,1918 und davor,A,2,7.141624257,30.22
2011,Vorarlberg,gbv,1919 - 1944,A,11,5.82235672,221.635
2011,Vorarlberg,gbv,1919 - 1944,B,33,4.684861001,590.2675
2011,Vorarlberg,gbv,1945 - 1960,A,31,5.516319293,558.88
2011,Vorarlberg,gbv,1945 - 1960,B,61,4.644499608,1166.0175
2011,Vorarlberg,gbv,1961 - 1970,A,67,5.406807205,1197.6875
2011,Vorarlberg,gbv,1961 - 1970,B,38,4.81189541,696.3225
2011,Vorarlberg,gbv,1971 - 1980,A,135,6.801183454,2492.06
2011,Vorarlberg,gbv,1971 - 1980,B,4,5.866072914,95.1575
2011,Vorarlberg,gbv,1981 - 1990,A,96,7.159833421,1702.425
2011,Vorarlberg,gbv,1991 - 2000,A,165,7.990823712,3152.56
2011,Vorarlberg,gbv,1991 - 2000,B,4,6.306660987,71.41
2011,Vorarlberg,gbv,2001 - 2010,A,79,7.923200425,1469.8225
2011,Vorarlberg,gbv,2001 - 2010,B,1,10,27.82
2011,Vorarlberg,priv,1918 und davor,A,149,8.245225464,2983.575
2011,Vorarlberg,priv,1918 und davor,B,55,4.823162527,977.44
2011,Vorarlberg,priv,1918 und davor,D,4,5.373144495,65.1075
2011,Vorarlberg,priv,1919 - 1944,A,93,7.04266874,1684.52
2011,Vorarlberg,priv,1919 - 1944,B,15,6.27133188,304.4675
2011,Vorarlberg,priv,1919 - 1944,C,1,4.5,20.48
2011,Vorarlberg,priv,1919 - 1944,D,2,6.241489572,33.3525
2011,Vorarlberg,priv,1945 - 1960,A,148,8.018000075,2956.5125
2011,Vorarlberg,priv,1945 - 1960,B,17,5.849436113,373.5625
2011,Vorarlberg,priv,1961 - 1970,A,175,8.501416906,3537.465
2011,Vorarlberg,priv,1961 - 1970,B,6,5.575627157,101.8525
2011,Vorarlberg,priv,1961 - 1970,C,2,9.589041096,27.75
2011,Vorarlberg,priv,1961 - 1970,D,1,6.84,9.1225
2011,Vorarlberg,priv,1971 - 1980,A,204,8.818669939,4015.045
2011,Vorarlberg,priv,1971 - 1980,B,2,6.466700486,34.4975
2011,Vorarlberg,priv,1981 - 1990,A,139,8.910496338,2669.8125
2011,Vorarlberg,priv,1981 - 1990,B,3,6.222222222,50.13
2011,Vorarlberg,priv,1991 - 2000,A,198,9.75339538,3802.27
2011,Vorarlberg,priv,1991 - 2000,B,6,6.682993096,126.815
2011,Vorarlberg,priv,2001 - 2010,A,170,10.19768992,3511.205
2011,Vorarlberg,pub,1918 und davor,A,14,8.480879581,272.0325
2011,Vorarlberg,pub,1919 - 1944,A,11,5.218783187,208.65
2011,Vorarlberg,pub,1919 - 1944,B,17,4.932668299,369.035
2011,Vorarlberg,pub,1919 - 1944,C,1,3.472222222,16.205
2011,Vorarlberg,pub,1945 - 1960,A,6,6.051851208,100.61
2011,Vorarlberg,pub,1945 - 1960,B,18,4.720840846,363.85
2011,Vorarlberg,pub,1961 - 1970,A,9,6.263918414,211.065
2011,Vorarlberg,pub,1961 - 1970,B,5,4.937028646,118.29
2011,Vorarlberg,pub,1971 - 1980,A,38,7.342627034,829.5575
2011,Vorarlberg,pub,1971 - 1980,B,2,4.293413761,30.8025
2011,Vorarlberg,pub,1981 - 1990,A,18,7.521322988,350.56
2011,Vorarlberg,pub,1991 - 2000,A,52,8.123509925,1022.65
2011,Vorarlberg,pub,2001 - 2010,A,43,8.000595745,769.59
2011,Vorarlberg,pub,2001 - 2010,B,1,4.574074074,20.2875
2011,Wien,gbv,1918 und davor,A,20,5.961224432,1591.2475
2011,Wien,gbv,1918 und davor,B,4,4.159942252,312.8525
2011,Wien,gbv,1919 - 1944,A,64,3.979148032,4935.57
2011,Wien,gbv,1919 - 1944,B,5,3.823209104,369.5475
2011,Wien,gbv,1919 - 1944,D,3,2.866666667,240.06
2011,Wien,gbv,1945 - 1960,A,104,5.34906018,7600.07
2011,Wien,gbv,1945 - 1960,B,9,5.060919163,667.505
2011,Wien,gbv,1961 - 1970,A,345,5.676916924,24099.79
2011,Wien,gbv,1961 - 1970,B,14,4.314305079,962.92
2011,Wien,gbv,1971 - 1980,A,258,6.555366468,18079.1175
2011,Wien,gbv,1981 - 1990,A,381,6.863638463,27720.94
2011,Wien,gbv,1981 - 1990,B,4,5.13282922,218.295
2011,Wien,gbv,1991 - 2000,A,501,6.909810396,37585.0125
2011,Wien,gbv,1991 - 2000,D,2,7.230314508,176.625
2011,Wien,gbv,2001 - 2010,A,426,7.106904669,32670.53
2011,Wien,gbv,2011 - 2020,A,2,7.702047799,162.3075
2011,Wien,priv,1918 und davor,A,1757,7.196867327,137969.72
2011,Wien,priv,1918 und davor,B,152,5.951287609,11470.735
2011,Wien,priv,1918 und davor,C,20,5.172583661,1325.12
2011,Wien,priv,1918 und davor,D,348,4.960692948,27167.17
2011,Wien,priv,1919 - 1944,A,316,8.08209558,25424.0325
2011,Wien,priv,1919 - 1944,B,15,5.187660911,1073.9775
2011,Wien,priv,1919 - 1944,C,14,4.431571717,1262.2475
2011,Wien,priv,1919 - 1944,D,34,4.513733595,2699.885
2011,Wien,priv,1945 - 1960,A,162,7.813679101,12602.3575
2011,Wien,priv,1945 - 1960,B,1,14,132.6275
2011,Wien,priv,1945 - 1960,D,11,4.57893032,696.4175
2011,Wien,priv,1961 - 1970,A,198,9.023214928,15966.66
2011,Wien,priv,1961 - 1970,B,9,9.358760854,608.2625
2011,Wien,priv,1961 - 1970,D,1,5.311111111,63.08
2011,Wien,priv,1971 - 1980,A,86,10.01572516,6374.23
2011,Wien,priv,1981 - 1990,A,53,10.51997058,4156.9675
2011,Wien,priv,1991 - 2000,A,107,11.45283792,8766.575
2011,Wien,priv,1991 - 2000,B,1,5.555555556,101.785
2011,Wien,priv,2001 - 2010,A,70,12.68852904,5165.1475
2011,Wien,priv,2001 - 2010,B,1,5.555555556,102.3575
2011,Wien,pub,1918 und davor,A,43,5.876277807,3456.4025
2011,Wien,pub,1918 und davor,C,3,4.672042671,232.745
2011,Wien,pub,1919 - 1944,A,627,5.619443,47642.505
2011,Wien,pub,1919 - 1944,B,39,4.509395613,2733.445
2011,Wien,pub,1919 - 1944,C,20,4.571531563,1495.415
2011,Wien,pub,1945 - 1960,A,588,5.579121321,44546.85
2011,Wien,pub,1945 - 1960,B,37,5.173998056,2642.015
2011,Wien,pub,1945 - 1960,C,1,3.628571429,81.43
2011,Wien,pub,1961 - 1970,A,601,5.518674283,43411.2325
2011,Wien,pub,1961 - 1970,B,15,5.45133193,1174.36
2011,Wien,pub,1961 - 1970,C,1,6.111111111,103.1
2011,Wien,pub,1971 - 1980,A,402,6.046568871,30006.78
2011,Wien,pub,1981 - 1990,A,227,6.915375161,17166.4525
2011,Wien,pub,1991 - 2000,A,76,6.599825018,5758.7425
2011,Wien,pub,1991 - 2000,B,1,4.620689655,106.4725
2011,Wien,pub,2001 - 2010,A,16,6.162013846,1375.13
2012,Burgenland,gbv,1918 und davor,A,2,5.483514088,40.145
2012,Burgenland,gbv,1919 - 1944,A,5,4.527470014,106.9075
2012,Burgenland,gbv,1945 - 1960,A,15,4.711982947,311.885
2012,Burgenland,gbv,1961 - 1970,A,25,4.235927727,588.73
2012,Burgenland,gbv,1971 - 1980,A,34,4.382588417,652.465
2012,Burgenland,gbv,1981 - 1990,A,70,4.31612116,1457.415
2012,Burgenland,gbv,1981 - 1990,B,6,5.118237831,142.075
2012,Burgenland,gbv,1991 - 2000,A,160,5.123313479,3411.6075
2012,Burgenland,gbv,1991 - 2000,B,22,3.988937527,371.035
2012,Burgenland,gbv,2001 - 2010,A,286,4.872790273,5827.8725
2012,Burgenland,gbv,2001 - 2010,B,31,4.358130585,687.865
2012,Burgenland,gbv,2011 - 2020,A,9,6.608265938,205.9475
2012,Burgenland,priv,1918 und davor,A,13,5.007913038,273.925
2012,Burgenland,priv,1918 und davor,B,3,2.60507237,96.5525
2012,Burgenland,priv,1919 - 1944,A,18,7.034190412,500
2012,Burgenland,priv,1919 - 1944,B,13,5.124793939,223.46
2012,Burgenland,priv,1945 - 1960,A,30,5.016905784,535.1775
2012,Burgenland,priv,1945 - 1960,B,9,4.321409249,204.475
2012,Burgenland,priv,1961 - 1970,A,26,6.706501277,534.3075
2012,Burgenland,priv,1961 - 1970,B,1,4.777777778,16.1775
2012,Burgenland,priv,1971 - 1980,A,30,6.23500795,759.77
2012,Burgenland,priv,1971 - 1980,B,4,2.953412564,104.5325
2012,Burgenland,priv,1981 - 1990,A,18,5.811138629,450.085
2012,Burgenland,priv,1991 - 2000,A,24,8.257955864,528.695
2012,Burgenland,priv,2001 - 2010,A,12,7.379140977,215.7775
2012,Burgenland,pub,1919 - 1944,A,8,5.05755063,195.29
2012,Burgenland,pub,1919 - 1944,B,4,4.42957881,68.2575
2012,Burgenland,pub,1945 - 1960,A,5,2.768678479,102.4075
2012,Burgenland,pub,1945 - 1960,B,8,4.05126776,186.8625
2012,Burgenland,pub,1961 - 1970,A,8,5.418933745,127.8175
2012,Burgenland,pub,1961 - 1970,B,1,2.950819672,15.9775
2012,Burgenland,pub,1971 - 1980,A,11,4.164661938,193.4825
2012,Burgenland,pub,1981 - 1990,A,7,3.502126743,137.4175
2012,Burgenland,pub,1991 - 2000,A,15,4.720152849,304.095
2012,Burgenland,pub,2001 - 2010,A,12,4.533375447,236.9
2012,Kärnten,gbv,1918 und davor,A,15,4.814157314,385.32
2012,Kärnten,gbv,1918 und davor,B,3,5.573177292,120.4925
2012,Kärnten,gbv,1919 - 1944,A,36,4.143524918,1116.26
2012,Kärnten,gbv,1919 - 1944,B,6,4.541900033,159.7375
2012,Kärnten,gbv,1945 - 1960,A,141,5.161756743,4236.895
2012,Kärnten,gbv,1945 - 1960,B,36,4.008823846,1043.9375
2012,Kärnten,gbv,1961 - 1970,A,155,4.902099333,4640.2875
2012,Kärnten,gbv,1961 - 1970,B,15,3.870665022,450.86
2012,Kärnten,gbv,1971 - 1980,A,228,5.515977106,6559.185
2012,Kärnten,gbv,1971 - 1980,B,21,4.124871568,555.41
2012,Kärnten,gbv,1981 - 1990,A,189,5.77189491,5497.1575
2012,Kärnten,gbv,1981 - 1990,B,19,5.235298437,564.975
2012,Kärnten,gbv,1991 - 2000,A,359,6.185185563,10173.84
2012,Kärnten,gbv,1991 - 2000,B,11,5.309632529,317.385
2012,Kärnten,gbv,2001 - 2010,A,309,6.165206543,9190.7825
2012,Kärnten,gbv,2011 - 2020,A,10,7.113214564,328.1325
2012,Kärnten,priv,1918 und davor,A,74,5.911178118,2338.5175
2012,Kärnten,priv,1918 und davor,B,14,3.715050755,406.52
2012,Kärnten,priv,1919 - 1944,A,90,6.802877729,2764.7375
2012,Kärnten,priv,1919 - 1944,B,17,5.070884062,523.035
2012,Kärnten,priv,1919 - 1944,C,1,5,25.155
2012,Kärnten,priv,1919 - 1944,D,7,6.359541829,252.4575
2012,Kärnten,priv,1945 - 1960,A,113,6.705719533,3536.94
2012,Kärnten,priv,1945 - 1960,B,22,4.492286894,678.975
2012,Kärnten,priv,1961 - 1970,A,130,6.572166378,4043.175
2012,Kärnten,priv,1961 - 1970,B,11,4.275143543,258.1875
2012,Kärnten,priv,1961 - 1970,C,1,8.833333333,25.5575
2012,Kärnten,priv,1971 - 1980,A,111,6.698758424,3753.21
2012,Kärnten,priv,1971 - 1980,B,17,5.409290873,451.56
2012,Kärnten,priv,1971 - 1980,D,1,2.708333333,27.5325
2012,Kärnten,priv,1981 - 1990,A,57,7.682833458,1703.785
2012,Kärnten,priv,1981 - 1990,B,8,5.38571094,274.785
2012,Kärnten,priv,1981 - 1990,D,1,2.708333333,26.2325
2012,Kärnten,priv,1991 - 2000,A,89,7.689174117,2744.065
2012,Kärnten,priv,1991 - 2000,B,6,6.156469367,151.715
2012,Kärnten,priv,2001 - 2010,A,49,8.291315617,1617.205
2012,Kärnten,priv,2011 - 2020,A,5,10.95749949,219.52
2012,Kärnten,pub,1918 und davor,A,7,5.579400477,195.8475
2012,Kärnten,pub,1919 - 1944,A,16,4.280729344,570.885
2012,Kärnten,pub,1919 - 1944,B,1,4.355555556,42.6
2012,Kärnten,pub,1945 - 1960,A,42,5.189777397,1267.4175
2012,Kärnten,pub,1945 - 1960,B,26,3.709996309,675.0025
2012,Kärnten,pub,1961 - 1970,A,119,4.706094047,3270.2825
2012,Kärnten,pub,1961 - 1970,B,33,4.012911581,1050.885
2012,Kärnten,pub,1961 - 1970,D,1,4.233333333,25.52
2012,Kärnten,pub,1971 - 1980,A,66,5.175145395,1928.1575
2012,Kärnten,pub,1971 - 1980,B,8,3.424046105,223.68
2012,Kärnten,pub,1981 - 1990,A,12,6.03099409,420.0575
2012,Kärnten,pub,1981 - 1990,B,6,4.496001171,146.3375
2012,Kärnten,pub,1991 - 2000,A,25,5.218234259,739.36
2012,Kärnten,pub,2001 - 2010,A,34,6.240440968,1135.2625
2012,Niederösterreich,gbv,1918 und davor,A,22,5.959869185,1530.17
2012,Niederösterreich,gbv,1918 und davor,B,7,4.403026513,538.4375
2012,Niederösterreich,gbv,1919 - 1944,A,54,5.219794464,3965.76
2012,Niederösterreich,gbv,1919 - 1944,B,11,5.017708543,772.615
2012,Niederösterreich,gbv,1919 - 1944,C,3,4.069479429,187.6775
2012,Niederösterreich,gbv,1919 - 1944,D,1,7.916666667,47.76
2012,Niederösterreich,gbv,1945 - 1960,A,63,5.453232546,4949.2575
2012,Niederösterreich,gbv,1945 - 1960,B,18,5.212073978,1343.2275
2012,Niederösterreich,gbv,1945 - 1960,C,1,4.324324324,90.8375
2012,Niederösterreich,gbv,1961 - 1970,A,106,5.911514996,8508.4425
2012,Niederösterreich,gbv,1961 - 1970,B,8,5.890945173,523.515
2012,Niederösterreich,gbv,1971 - 1980,A,109,5.486456314,8684.2325
2012,Niederösterreich,gbv,1971 - 1980,B,3,5.32674517,204.965
2012,Niederösterreich,gbv,1981 - 1990,A,148,6.887618568,11330.23
2012,Niederösterreich,gbv,1981 - 1990,B,12,5.420258668,815.915
2012,Niederösterreich,gbv,1991 - 2000,A,274,5.910833902,20558.1675
2012,Niederösterreich,gbv,1991 - 2000,B,13,4.46254654,930.7625
2012,Niederösterreich,gbv,2001 - 2010,A,378,6.508962822,28696.715
2012,Niederösterreich,gbv,2001 - 2010,B,18,5.529755304,952.3425
2012,Niederösterreich,gbv,2011 - 2020,A,8,7.268559639,614.7
2012,Niederösterreich,priv,1918 und davor,A,121,5.897223998,8666.4575
2012,Niederösterreich,priv,1918 und davor,B,19,5.203143124,1448.7625
2012,Niederösterreich,priv,1918 und davor,C,1,2.3125,105.7325
2012,Niederösterreich,priv,1918 und davor,D,6,3.685681908,556.8475
2012,Niederösterreich,priv,1919 - 1944,A,64,6.744491598,4784.1275
2012,Niederösterreich,priv,1919 - 1944,B,35,6.016698992,2526.28
2012,Niederösterreich,priv,1919 - 1944,C,6,2.837112627,392.9975
2012,Niederösterreich,priv,1919 - 1944,D,4,2.954414387,121.4225
2012,Niederösterreich,priv,1945 - 1960,A,77,7.195372373,6373.66
2012,Niederösterreich,priv,1945 - 1960,B,5,7.341815196,324.13
2012,Niederösterreich,priv,1945 - 1960,D,7,9.238716144,513.2475
2012,Niederösterreich,priv,1961 - 1970,A,85,6.758857875,7149.555
2012,Niederösterreich,priv,1961 - 1970,B,5,5.143637958,383.3675
2012,Niederösterreich,priv,1971 - 1980,A,86,7.631028887,6698.0375
2012,Niederösterreich,priv,1971 - 1980,B,4,4.24723093,255.2
2012,Niederösterreich,priv,1981 - 1990,A,25,6.189893633,1943.745
2012,Niederösterreich,priv,1981 - 1990,B,13,5.184381576,1082.4675
2012,Niederösterreich,priv,1991 - 2000,A,80,8.350396662,6440.1
2012,Niederösterreich,priv,1991 - 2000,B,5,6.296225533,367.2225
2012,Niederösterreich,priv,1991 - 2000,C,1,9.6,44.565
2012,Niederösterreich,priv,2001 - 2010,A,45,7.739130513,3131.3125
2012,Niederösterreich,priv,2001 - 2010,B,1,6,99.2725
2012,Niederösterreich,priv,2011 - 2020,A,3,9.204413849,270.665
2012,Niederösterreich,priv,2011 - 2020,B,2,7.666666667,138.795
2012,Niederösterreich,pub,1918 und davor,A,13,5.58914228,971.1725
2012,Niederösterreich,pub,1918 und davor,B,16,3.233287944,1070.405
2012,Niederösterreich,pub,1918 und davor,D,13,3.660977822,823.2225
2012,Niederösterreich,pub,1919 - 1944,A,29,4.657039723,2298.4875
2012,Niederösterreich,pub,1919 - 1944,B,2,5.00670655,197.7325
2012,Niederösterreich,pub,1919 - 1944,D,10,4.448101712,802.6125
2012,Niederösterreich,pub,1945 - 1960,A,45,5.268652062,3281.2625
2012,Niederösterreich,pub,1945 - 1960,B,12,3.698974208,880.3175
2012,Niederösterreich,pub,1945 - 1960,D,2,4.166666667,154.7125
2012,Niederösterreich,pub,1961 - 1970,A,71,4.783873269,5227.045
2012,Niederösterreich,pub,1961 - 1970,B,12,3.767664094,779.9025
2012,Niederösterreich,pub,1971 - 1980,A,38,5.059970522,2712.2975
2012,Niederösterreich,pub,1971 - 1980,B,2,4.191028817,123.8025
2012,Niederösterreich,pub,1981 - 1990,A,16,6.625882919,1180.2975
2012,Niederösterreich,pub,1981 - 1990,B,2,3.962902312,145.5075
2012,Niederösterreich,pub,1991 - 2000,A,22,6.878352896,1720.425
2012,Niederösterreich,pub,2001 - 2010,A,15,6.900188147,1002.465
2012,Oberösterreich,gbv,1918 und davor,A,62,5.42915204,3893.465
2012,Oberösterreich,gbv,1918 und davor,B,2,3.823969264,87.8725
2012,Oberösterreich,gbv,1918 und davor,C,1,2.630769231,73.11
2012,Oberösterreich,gbv,1918 und davor,D,3,3.405871294,214.9725
2012,Oberösterreich,gbv,1919 - 1944,A,209,5.472776002,13964.7975
2012,Oberösterreich,gbv,1919 - 1944,B,13,5.671832794,936.165
2012,Oberösterreich,gbv,1945 - 1960,A,242,5.544541944,15888.7825
2012,Oberösterreich,gbv,1945 - 1960,B,23,5.188668699,1413.6975
2012,Oberösterreich,gbv,1961 - 1970,A,255,5.968046092,16760.065
2012,Oberösterreich,gbv,1961 - 1970,B,25,4.730158856,1703.4525
2012,Oberösterreich,gbv,1971 - 1980,A,286,6.546361699,18368.0125
2012,Oberösterreich,gbv,1971 - 1980,D,3,14.06993533,253.9775
2012,Oberösterreich,gbv,1981 - 1990,A,171,6.918834785,10470.5025
2012,Oberösterreich,gbv,1981 - 1990,B,6,6.149167546,350.5275
2012,Oberösterreich,gbv,1991 - 2000,A,373,7.199462528,24386.4525
2012,Oberösterreich,gbv,2001 - 2010,A,267,6.806345384,17196.095
2012,Oberösterreich,gbv,2011 - 2020,A,10,7.382656798,709.1325
2012,Oberösterreich,priv,1918 und davor,A,146,6.954409516,8991.785
2012,Oberösterreich,priv,1918 und davor,B,13,4.988221657,733.63
2012,Oberösterreich,priv,1918 und davor,C,3,4.707254022,163.35
2012,Oberösterreich,priv,1918 und davor,D,1,4.5,110.54
2012,Oberösterreich,priv,1919 - 1944,A,92,6.751962901,5540.01
2012,Oberösterreich,priv,1919 - 1944,B,20,5.301197263,1330.5525
2012,Oberösterreich,priv,1919 - 1944,D,7,10.50021313,551.815
2012,Oberösterreich,priv,1945 - 1960,A,139,7.352572382,9426.53
2012,Oberösterreich,priv,1945 - 1960,B,12,7.934844848,886.9475
2012,Oberösterreich,priv,1961 - 1970,A,115,7.065273206,7893.4075
2012,Oberösterreich,priv,1961 - 1970,B,5,4.697244314,286.68
2012,Oberösterreich,priv,1961 - 1970,D,1,9,56.385
2012,Oberösterreich,priv,1971 - 1980,A,81,6.445158226,5442.115
2012,Oberösterreich,priv,1971 - 1980,D,2,5,125.2975
2012,Oberösterreich,priv,1981 - 1990,A,75,7.825631969,5156.0825
2012,Oberösterreich,priv,1981 - 1990,B,7,6.20995911,552.8575
2012,Oberösterreich,priv,1991 - 2000,A,66,8.132606865,4842.1425
2012,Oberösterreich,priv,2001 - 2010,A,92,8.425122517,6048.4025
2012,Oberösterreich,priv,2001 - 2010,B,1,8.653846154,89.76
2012,Oberösterreich,priv,2011 - 2020,A,4,7.984662361,322.0175
2012,Oberösterreich,pub,1918 und davor,A,14,5.242455445,967.7475
2012,Oberösterreich,pub,1918 und davor,C,2,2.80112301,135.145
2012,Oberösterreich,pub,1919 - 1944,A,9,5.229322678,581.31
2012,Oberösterreich,pub,1945 - 1960,A,25,5.210114381,1562.01
2012,Oberösterreich,pub,1945 - 1960,B,5,4.070749788,314.99
2012,Oberösterreich,pub,1961 - 1970,A,14,6.112607022,768.675
2012,Oberösterreich,pub,1971 - 1980,A,17,6.021545718,981.3875
2012,Oberösterreich,pub,1981 - 1990,A,3,7.792203467,216.8725
2012,Oberösterreich,pub,1991 - 2000,A,15,7.061290211,909.855
2012,Oberösterreich,pub,2001 - 2010,A,9,6.869743386,590.02
2012,Salzburg,gbv,1918 und davor,A,17,8.140007088,481.105
2012,Salzburg,gbv,1919 - 1944,A,38,5.346442849,960.945
2012,Salzburg,gbv,1919 - 1944,B,24,5.356660542,662.325
2012,Salzburg,gbv,1945 - 1960,A,118,6.200330105,3156.78
2012,Salzburg,gbv,1945 - 1960,B,41,4.713869805,1047.655
2012,Salzburg,gbv,1961 - 1970,A,201,6.601846726,5175.49
2012,Salzburg,gbv,1961 - 1970,B,32,5.794908105,977.355
2012,Salzburg,gbv,1971 - 1980,A,189,7.374794469,5206.1275
2012,Salzburg,gbv,1971 - 1980,B,4,7.094142518,94.5825
2012,Salzburg,gbv,1981 - 1990,A,105,7.696017293,2615.6275
2012,Salzburg,gbv,1981 - 1990,B,7,6.193304258,280.345
2012,Salzburg,gbv,1991 - 2000,A,272,8.780488697,7150.18
2012,Salzburg,gbv,1991 - 2000,B,10,8.016695481,262.515
2012,Salzburg,gbv,2001 - 2010,A,208,8.419740385,5306.3325
2012,Salzburg,gbv,2011 - 2020,A,25,7.328032366,722.9025
2012,Salzburg,priv,1918 und davor,A,163,12.96756754,4604.305
2012,Salzburg,priv,1918 und davor,B,13,5.450715111,295.515
2012,Salzburg,priv,1919 - 1944,A,77,8.353872891,2409.385
2012,Salzburg,priv,1919 - 1944,B,4,7.485051979,92.5325
2012,Salzburg,priv,1945 - 1960,A,186,9.248417865,5252.1975
2012,Salzburg,priv,1945 - 1960,B,27,7.53934849,813.1075
2012,Salzburg,priv,1961 - 1970,A,225,10.21253674,6717.045
2012,Salzburg,priv,1961 - 1970,B,24,7.146435297,560.01
2012,Salzburg,priv,1961 - 1970,D,2,7.985510788,81.8425
2012,Salzburg,priv,1971 - 1980,A,269,10.284812,7705.98
2012,Salzburg,priv,1971 - 1980,B,7,6.888383396,204.075
2012,Salzburg,priv,1971 - 1980,D,1,4.857142857,21.8875
2012,Salzburg,priv,1981 - 1990,A,104,9.447979304,2775.345
2012,Salzburg,priv,1981 - 1990,B,5,9.056147204,156.5775
2012,Salzburg,priv,1991 - 2000,A,146,10.23509604,4192.735
2012,Salzburg,priv,1991 - 2000,B,2,7.94629486,49.9475
2012,Salzburg,priv,2001 - 2010,A,111,10.4620348,3178.6475
2012,Salzburg,priv,2011 - 2020,A,3,12.24853422,77.9175
2012,Salzburg,pub,1918 und davor,A,6,2.933709547,172.515
2012,Salzburg,pub,1919 - 1944,A,12,4.250426303,294.455
2012,Salzburg,pub,1919 - 1944,B,9,5.760299259,184.425
2012,Salzburg,pub,1945 - 1960,A,24,6.40917513,552.0025
2012,Salzburg,pub,1945 - 1960,B,10,4.590215406,224.165
2012,Salzburg,pub,1961 - 1970,A,33,6.027256414,863.965
2012,Salzburg,pub,1961 - 1970,B,1,6.023809524,27.5675
2012,Salzburg,pub,1971 - 1980,A,9,7.293346382,211.86
2012,Salzburg,pub,1971 - 1980,B,3,6.585365854,78.0325
2012,Salzburg,pub,1981 - 1990,A,3,8.71752826,86.0325
2012,Salzburg,pub,1981 - 1990,B,10,5.34939484,236.5975
2012,Salzburg,pub,1991 - 2000,A,16,7.650312629,430.3175
2012,Salzburg,pub,1991 - 2000,B,1,11.01694915,33.0525
2012,Salzburg,pub,2001 - 2010,A,20,8.40559585,668.1175
2012,Steiermark,gbv,1918 und davor,A,46,6.96698918,2937.275
2012,Steiermark,gbv,1918 und davor,B,2,3.342830437,126.4725
2012,Steiermark,gbv,1918 und davor,D,1,2.409090909,58.3775
2012,Steiermark,gbv,1919 - 1944,A,143,5.494783399,8263.425
2012,Steiermark,gbv,1919 - 1944,B,18,4.222689108,1170.375
2012,Steiermark,gbv,1919 - 1944,C,3,3.091099899,380.5575
2012,Steiermark,gbv,1919 - 1944,D,4,5.687113315,372.35
2012,Steiermark,gbv,1945 - 1960,A,179,5.597917344,10705.9325
2012,Steiermark,gbv,1945 - 1960,B,22,3.738850044,1272.1875
2012,Steiermark,gbv,1945 - 1960,D,3,5.853596872,216.99
2012,Steiermark,gbv,1961 - 1970,A,227,5.386230283,12913.1375
2012,Steiermark,gbv,1961 - 1970,B,13,4.476294721,789.095
2012,Steiermark,gbv,1971 - 1980,A,174,6.189932886,10517.6625
2012,Steiermark,gbv,1971 - 1980,B,6,5.636751748,315.53
2012,Steiermark,gbv,1981 - 1990,A,76,6.738490693,4383.8475
2012,Steiermark,gbv,1981 - 1990,B,3,4.383561644,154.7275
2012,Steiermark,gbv,1991 - 2000,A,172,6.479986973,10718.8975
2012,Steiermark,gbv,2001 - 2010,A,180,6.30497591,11091.0675
2012,Steiermark,gbv,2001 - 2010,B,5,4.683107569,307.9425
2012,Steiermark,gbv,2011 - 2020,A,5,7.248127531,264.8475
2012,Steiermark,gbv,2011 - 2020,B,1,6.5,82.875
2012,Steiermark,priv,1918 und davor,A,186,7.0751007,12103.45
2012,Steiermark,priv,1918 und davor,B,17,3.658906189,901.5325
2012,Steiermark,priv,1918 und davor,C,3,5.0900531,139.2425
2012,Steiermark,priv,1918 und davor,D,14,6.535817627,1080.03
2012,Steiermark,priv,1919 - 1944,A,113,7.350449657,7863.2225
2012,Steiermark,priv,1919 - 1944,B,6,4.550127435,380.13
2012,Steiermark,priv,1919 - 1944,D,6,7.230121495,440.46
